,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
2105,MU,MU5,2015/11/07,39,15.592,4137,106607,0.46,037064-20-3,83.0,MU5-1107-39
2106,MU,MU5,2015/11/07,44,16.469,4371,432232,1.88,000105-68-0,90.0,MU5-1107-44
2107,MU,MU5,2015/11/07,44,16.469,4371,432232,1.88,054004-43-2,83.0,MU5-1107-44
2108,MU,MU5,2015/11/07,48,17.309,4595,330972,1.44,000109-21-7,90.0,MU5-1107-48
2109,MU,MU5,2015/11/07,49,17.44,4630,1278164,5.56,000556-67-2,91.0,MU5-1107-49
2110,MU,MU5,2015/11/07,51,17.616,4677,72105,0.31,000111-90-0,86.0,MU5-1107-51
2111,MU,MU5,2015/11/07,53,17.931,4761,1385633,6.03,000142-92-7,90.0,MU5-1107-53
2112,MU,MU5,2015/11/07,55,18.954,5034,518580,2.26,015706-73-7,90.0,MU5-1107-55
2113,MU,MU5,2015/11/07,57,19.554,5194,116768,0.51,000540-18-1,78.0,MU5-1107-57
2114,MU,MU5,2015/11/07,57,19.554,5194,116768,0.51,051115-64-1,86.0,MU5-1107-57
2115,MU,MU5,2015/11/07,57,19.554,5194,116768,0.51,000106-27-4,86.0,MU5-1107-57
2116,MU,MU5,2015/11/07,59,20.263,5383,18835,0.08,000541-05-9,78.0,MU5-1107-59
2117,MU,MU5,2015/11/07,59,20.263,5383,18835,0.08,017928-28-8,78.0,MU5-1107-59
2118,MU,MU5,2015/11/07,62,20.866,5544,73474,0.32,000626-77-7,78.0,MU5-1107-62
2119,MU,MU5,2015/11/07,63,21.016,5584,34893,0.15,001120-21-4,87.0,MU5-1107-63
2120,MU,MU5,2015/11/07,65,21.196,5632,258881,1.13,002445-78-5,83.0,MU5-1107-65
2121,MU,MU5,2015/11/07,72,24.0,6380,12517,0.05,000091-20-3,91.0,MU5-1107-72
2122,MU,MU5,2015/11/07,73,24.285,6456,828003,3.6,000626-82-4,78.0,MU5-1107-73
2123,MU,MU5,2015/11/07,73,24.285,6456,828003,3.6,006378-65-0,90.0,MU5-1107-73
2124,MU,MU5,2015/11/07,74,24.57,6532,63625,0.28,000112-40-3,93.0,MU5-1107-74
2125,MU,MU5,2015/11/07,76,25.878,6881,574551,2.5,999145-36-2,83.0,MU5-1107-76
2126,MU,MU5,2015/11/07,76,25.878,6881,574551,2.5,010032-15-2,90.0,MU5-1107-76
2127,MU,MU5,2015/11/07,77,26.422,7026,115693,0.5,999145-27-4,86.0,MU5-1107-77
2128,MU,MU5,2015/11/07,77,26.422,7026,115693,0.5,999145-27-3,86.0,MU5-1107-77
2129,MU,MU5,2015/11/07,77,26.422,7026,115693,0.5,002198-61-0,91.0,MU5-1107-77
2130,MU,MU5,2015/11/07,80,27.629,7348,54155,0.24,000540-07-8,83.0,MU5-1107-80
2131,MU,MU5,2015/11/07,81,27.992,7445,57729,0.25,000629-50-5,83.0,MU5-1107-81
2132,MU,MU5,2015/11/07,84,30.845,8206,137403,0.6,006378-65-0,91.0,MU5-1107-84
2133,MU,MU5,2015/11/07,85,31.272,8320,50840,0.22,000629-59-4,95.0,MU5-1107-85
2134,MU,MU5,2015/11/07,87,34.361,9144,19985,0.09,000112-95-8,92.0,MU5-1107-87
2135,MU,MU5,2015/11/07,87,34.361,9144,19985,0.09,000629-62-9,90.0,MU5-1107-87
2136,MU,MU5,2015/11/07,89,34.665,9225,121535,0.53,000502-61-4,97.0,MU5-1107-89
2137,MU,MU5,2015/11/07,90,36.798,9794,51415,0.22,000086-73-7,93.0,MU5-1107-90
2138,MU,MU5,2015/11/07,93,40.01,10651,23090,0.1,001430-97-3,96.0,MU5-1107-93
2139,MU,MU5,2015/11/07,93,40.01,10651,23090,0.1,002523-39-9,96.0,MU5-1107-93
2140,MU,MU5,2015/11/07,93,40.01,10651,23090,0.1,001730-37-6,96.0,MU5-1107-93
2141,MU,MU5,2015/11/07,94,40.067,10666,58919,0.26,001730-37-6,97.0,MU5-1107-94
2142,MU,MU5,2015/11/07,94,40.067,10666,58919,0.26,000000-00-0,94.0,MU5-1107-94
2143,MU,MU5,2015/11/07,94,40.067,10666,58919,0.26,002523-39-9,94.0,MU5-1107-94
2144,MU,MU5,2015/11/07,95,40.239,10712,17527,0.08,001430-97-3,96.0,MU5-1107-95
2145,MU,MU5,2015/11/07,95,40.239,10712,17527,0.08,001730-37-6,96.0,MU5-1107-95
2146,MU,MU5,2015/11/07,96,40.547,10794,24162,0.11,001430-97-3,83.0,MU5-1107-96
2147,MU,MU5,2015/11/07,96,40.547,10794,24162,0.11,000000-00-0,92.0,MU5-1107-96
2148,MU,MU5,2015/11/07,96,40.547,10794,24162,0.11,002523-37-7,86.0,MU5-1107-96
2149,MU,MU5,2015/11/07,97,42.196,11234,171688,0.75,000120-12-7,95.0,MU5-1107-97
2150,MU,MU5,2015/11/07,97,42.196,11234,171688,0.75,000085-01-8,93.0,MU5-1107-97
2151,MU,MU2,2015/11/06,6,8.293,2190,81337,0.14,000064-19-7,90.0,MU2-1106-6
2152,MU,MU2,2015/11/06,7,8.507,2247,488166,0.81,000109-99-9,90.0,MU2-1106-7
2153,MU,MU2,2015/11/06,9,8.867,2343,50192,0.08,000071-43-2,94.0,MU2-1106-9
2154,MU,MU2,2015/11/06,10,8.923,2358,384188,0.64,000071-36-3,90.0,MU2-1106-10
2155,MU,MU2,2015/11/06,15,10.021,2651,501854,0.84,001565-80-6,83.0,MU2-1106-15
2156,MU,MU2,2015/11/06,15,10.021,2651,501854,0.84,000137-32-6,91.0,MU2-1106-15
2157,MU,MU2,2015/11/06,15,10.021,2651,501854,0.84,034713-94-5,86.0,MU2-1106-15
2158,MU,MU2,2015/11/06,16,10.306,2727,34981,0.06,999007-73-9,90.0,MU2-1106-16
2159,MU,MU2,2015/11/06,16,10.306,2727,34981,0.06,000287-13-8,90.0,MU2-1106-16
2160,MU,MU2,2015/11/06,16,10.306,2727,34981,0.06,019264-50-7,94.0,MU2-1106-16
2161,MU,MU2,2015/11/06,17,10.572,2798,262366,0.44,000544-25-2,87.0,MU2-1106-17
2162,MU,MU2,2015/11/06,17,10.572,2798,262366,0.44,999007-18-7,87.0,MU2-1106-17
2163,MU,MU2,2015/11/06,17,10.572,2798,262366,0.44,000108-88-3,94.0,MU2-1106-17
2164,MU,MU2,2015/11/06,20,11.105,2940,54734,0.09,000096-29-7,83.0,MU2-1106-20
2165,MU,MU2,2015/11/06,22,11.296,2991,95726,0.16,000066-25-1,80.0,MU2-1106-22
2166,MU,MU2,2015/11/06,23,11.345,3004,151070,0.25,000105-54-4,94.0,MU2-1106-23
2167,MU,MU2,2015/11/06,24,11.562,3062,92937,0.15,000106-36-5,78.0,MU2-1106-24
2168,MU,MU2,2015/11/06,25,11.671,3091,6033497,10.05,000123-86-4,78.0,MU2-1106-25
2169,MU,MU2,2015/11/06,26,11.84,3136,3832576,6.39,035373-06-9,80.0,MU2-1106-26
2170,MU,MU2,2015/11/06,26,11.84,3136,3832576,6.39,000541-05-9,91.0,MU2-1106-26
2171,MU,MU2,2015/11/06,27,12.634,3348,68433,0.11,007452-79-1,87.0,MU2-1106-27
2172,MU,MU2,2015/11/06,29,13.155,3487,691877,1.15,000108-38-3,93.0,MU2-1106-29
2173,MU,MU2,2015/11/06,29,13.155,3487,691877,1.15,000106-42-3,93.0,MU2-1106-29
2174,MU,MU2,2015/11/06,30,13.485,3575,12018045,20.02,000624-41-9,83.0,MU2-1106-30
2175,MU,MU2,2015/11/06,33,14.051,3726,289583,0.48,000105-66-8,90.0,MU2-1106-33
2176,MU,MU2,2015/11/06,35,14.227,3773,102233,0.17,999099-42-3,78.0,MU2-1106-35
2177,MU,MU2,2015/11/06,35,14.227,3773,102233,0.17,999067-89-0,78.0,MU2-1106-35
2178,MU,MU2,2015/11/06,36,14.377,3813,1476244,2.46,000590-01-2,90.0,MU2-1106-36
2179,MU,MU2,2015/11/06,37,14.561,3862,910180,1.52,000628-63-7,83.0,MU2-1106-37
2180,MU,MU2,2015/11/06,37,14.561,3862,910180,1.52,000123-92-2,90.0,MU2-1106-37
2181,MU,MU2,2015/11/06,38,14.64,3883,86176,0.14,000100-66-3,97.0,MU2-1106-38
2182,MU,MU2,2015/11/06,39,15.622,4145,285275,0.48,037064-20-3,83.0,MU2-1106-39
2183,MU,MU2,2015/11/06,39,15.622,4145,285275,0.48,015706-73-7,83.0,MU2-1106-39
2184,MU,MU2,2015/11/06,40,15.862,4209,64006,0.11,000097-87-0,90.0,MU2-1106-40
2185,MU,MU2,2015/11/06,44,16.503,4380,413121,0.69,000105-68-0,90.0,MU2-1106-44
2186,MU,MU2,2015/11/06,44,16.503,4380,413121,0.69,002438-20-2,83.0,MU2-1106-44
2187,MU,MU2,2015/11/06,44,16.503,4380,413121,0.69,054004-43-2,83.0,MU2-1106-44
2188,MU,MU2,2015/11/06,46,17.035,4522,124102,0.21,000110-93-0,91.0,MU2-1106-46
2189,MU,MU2,2015/11/06,46,17.035,4522,124102,0.21,026118-97-8,89.0,MU2-1106-46
2190,MU,MU2,2015/11/06,47,17.343,4604,2285262,3.81,000109-21-7,86.0,MU2-1106-47
2191,MU,MU2,2015/11/06,48,17.47,4638,1943239,3.24,000556-67-2,91.0,MU2-1106-48
2192,MU,MU2,2015/11/06,50,17.661,4689,120216,0.2,000111-90-0,86.0,MU2-1106-50
2193,MU,MU2,2015/11/06,52,17.972,4772,5800872,9.67,000142-92-7,90.0,MU2-1106-52
2194,MU,MU2,2015/11/06,53,18.508,4915,61819,0.1,005989-27-5,95.0,MU2-1106-53
2195,MU,MU2,2015/11/06,53,18.508,4915,61819,0.1,000138-86-3,94.0,MU2-1106-53
2196,MU,MU2,2015/11/06,54,18.992,5044,2404752,4.01,015706-73-7,90.0,MU2-1106-54
2197,MU,MU2,2015/11/06,56,19.588,5203,283267,0.47,000540-18-1,83.0,MU2-1106-56
2198,MU,MU2,2015/11/06,56,19.588,5203,283267,0.47,051115-64-1,90.0,MU2-1106-56
2199,MU,MU2,2015/11/06,56,19.588,5203,283267,0.47,000106-27-4,90.0,MU2-1106-56
2200,MU,MU2,2015/11/06,58,20.308,5395,23906,0.04,000541-05-9,78.0,MU2-1106-58
2201,MU,MU2,2015/11/06,60,20.9,5553,382726,0.64,000626-77-7,90.0,MU2-1106-60
2202,MU,MU2,2015/11/06,61,21.23,5641,338070,0.56,002445-78-5,83.0,MU2-1106-61
2203,MU,MU2,2015/11/06,62,21.29,5657,856742,1.43,002445-76-3,78.0,MU2-1106-62
2204,MU,MU2,2015/11/06,66,22.819,6065,78632,0.13,002349-07-7,78.0,MU2-1106-66
2205,MU,MU2,2015/11/06,69,24.33,6468,4018315,6.7,000626-82-4,87.0,MU2-1106-69
2206,MU,MU2,2015/11/06,70,25.919,6892,1739911,2.9,999145-36-2,83.0,MU2-1106-70
2207,MU,MU2,2015/11/06,70,25.919,6892,1739911,2.9,010032-15-2,83.0,MU2-1106-70
2208,MU,MU2,2015/11/06,71,26.463,7037,210215,0.35,999145-27-3,91.0,MU2-1106-71
2209,MU,MU2,2015/11/06,71,26.463,7037,210215,0.35,999145-27-2,91.0,MU2-1106-71
2210,MU,MU2,2015/11/06,71,26.463,7037,210215,0.35,002198-61-0,91.0,MU2-1106-71
2211,MU,MU2,2015/11/06,72,27.378,7281,28474,0.05,000593-45-3,80.0,MU2-1106-72
2212,MU,MU2,2015/11/06,72,27.378,7281,28474,0.05,000629-92-5,80.0,MU2-1106-72
2213,MU,MU2,2015/11/06,76,30.886,8217,732843,1.22,006378-65-0,91.0,MU2-1106-76
2214,MU,MU2,2015/11/06,81,33.971,9040,172098,0.29,000644-30-4,96.0,MU2-1106-81
2215,MU,MU2,2015/11/06,82,34.298,9127,148759,0.25,026560-14-5,87.0,MU2-1106-82
2216,MU,MU2,2015/11/06,82,34.298,9127,148759,0.25,017829-53-7,89.0,MU2-1106-82
2217,MU,MU2,2015/11/06,82,34.298,9127,148759,0.25,017699-05-7,96.0,MU2-1106-82
2218,MU,MU2,2015/11/06,85,34.714,9238,5135268,8.56,000502-61-4,98.0,MU2-1106-85
2219,MU,MU2,2015/11/06,86,34.875,9281,39214,0.07,000128-37-0,78.0,MU2-1106-86
2220,MU,MU2,2015/11/06,87,35.224,9374,140727,0.23,999192-21-7,81.0,MU2-1106-87
2221,MU,MU2,2015/11/06,87,35.224,9374,140727,0.23,000502-61-4,90.0,MU2-1106-87
2222,MU,MU2,2015/11/06,91,36.854,9809,102138,0.17,000086-73-7,90.0,MU2-1106-91
2223,MU,MU2,2015/11/06,94,38.162,10158,22771,0.04,000612-75-9,86.0,MU2-1106-94
2224,MU,MU2,2015/11/06,94,38.162,10158,22771,0.04,007383-90-6,86.0,MU2-1106-94
2225,MU,MU2,2015/11/06,94,38.162,10158,22771,0.04,000613-33-2,92.0,MU2-1106-94
2226,MU,MU2,2015/11/06,96,40.056,10663,35883,0.06,001430-97-3,95.0,MU2-1106-96
2227,MU,MU2,2015/11/06,96,40.056,10663,35883,0.06,001730-37-6,96.0,MU2-1106-96
2228,MU,MU2,2015/11/06,97,40.108,10677,103237,0.17,001430-97-3,95.0,MU2-1106-97
2229,MU,MU2,2015/11/06,97,40.108,10677,103237,0.17,001730-37-6,96.0,MU2-1106-97
2230,MU,MU2,2015/11/06,98,40.592,10806,47719,0.08,001430-97-3,93.0,MU2-1106-98
2231,MU,MU2,2015/11/06,98,40.592,10806,47719,0.08,001730-37-6,91.0,MU2-1106-98
2232,MU,MU2,2015/11/06,99,42.241,11246,266035,0.44,000120-12-7,96.0,MU2-1106-99
2233,MU,MU2,2015/11/06,99,42.241,11246,266035,0.44,000085-01-8,96.0,MU2-1106-99
2234,MU,MU2,2015/11/06,100,42.492,11313,32646,0.05,000085-01-8,95.0,MU2-1106-100
2235,MU,MU2,2015/11/26,7,8.338,2202,894184,1.55,000141-78-6,86.0,MU2-1126-7
2236,MU,MU2,2015/11/26,8,8.42,2224,429127,0.75,000109-99-9,86.0,MU2-1126-8
2237,MU,MU2,2015/11/26,9,8.672,2291,33800,0.06,000071-43-2,91.0,MU2-1126-9
2238,MU,MU2,2015/11/26,11,8.776,2319,635191,1.1,000110-82-7,90.0,MU2-1126-11
2239,MU,MU2,2015/11/26,11,8.776,2319,635191,1.1,000096-37-7,90.0,MU2-1126-11
2240,MU,MU2,2015/11/26,12,8.926,2359,57474,0.1,062016-48-2,86.0,MU2-1126-12
2241,MU,MU2,2015/11/26,14,9.193,2430,796126,1.38,000105-37-3,91.0,MU2-1126-14
2242,MU,MU2,2015/11/26,16,9.564,2529,1004322,1.74,000137-32-6,90.0,MU2-1126-16
2243,MU,MU2,2015/11/26,16,9.564,2529,1004322,1.74,034713-94-5,91.0,MU2-1126-16
2244,MU,MU2,2015/11/26,18,9.931,2627,101947,0.18,000108-88-3,95.0,MU2-1126-18
2245,MU,MU2,2015/11/26,20,10.122,2678,151942,0.26,000868-57-5,83.0,MU2-1126-20
2246,MU,MU2,2015/11/26,20,10.122,2678,151942,0.26,053955-81-0,83.0,MU2-1126-20
2247,MU,MU2,2015/11/26,21,10.493,2777,2904706,5.05,000105-54-4,95.0,MU2-1126-21
2248,MU,MU2,2015/11/26,22,10.677,2826,466132,0.81,000106-36-5,86.0,MU2-1126-22
2249,MU,MU2,2015/11/26,23,10.752,2846,2936327,5.1,000123-86-4,90.0,MU2-1126-23
2250,MU,MU2,2015/11/26,24,10.812,2862,2929029,5.09,000541-05-9,91.0,MU2-1126-24
2251,MU,MU2,2015/11/26,25,11.487,3042,8212276,14.27,007452-79-1,91.0,MU2-1126-25
2252,MU,MU2,2015/11/26,27,11.948,3165,117450,0.2,001330-20-7,94.0,MU2-1126-27
2253,MU,MU2,2015/11/26,27,11.948,3165,117450,0.2,000108-38-3,95.0,MU2-1126-27
2254,MU,MU2,2015/11/26,27,11.948,3165,117450,0.2,000106-42-3,94.0,MU2-1126-27
2255,MU,MU2,2015/11/26,28,12.019,3184,351914,0.61,000111-27-3,78.0,MU2-1126-28
2256,MU,MU2,2015/11/26,29,12.177,3226,9140179,15.88,000624-41-9,83.0,MU2-1126-29
2257,MU,MU2,2015/11/26,30,12.514,3316,382389,0.66,000100-42-5,96.0,MU2-1126-30
2258,MU,MU2,2015/11/26,31,12.656,3354,945862,1.64,000105-66-8,91.0,MU2-1126-31
2259,MU,MU2,2015/11/26,33,12.941,3430,623966,1.08,000590-01-2,90.0,MU2-1126-33
2260,MU,MU2,2015/11/26,34,13.117,3477,413066,0.72,000628-63-7,83.0,MU2-1126-34
2261,MU,MU2,2015/11/26,35,13.29,3523,62986,0.11,000100-66-3,96.0,MU2-1126-35
2262,MU,MU2,2015/11/26,36,13.436,3562,80125,0.14,000106-70-7,86.0,MU2-1126-36
2263,MU,MU2,2015/11/26,37,13.89,3683,75105,0.13,005837-78-5,93.0,MU2-1126-37
2264,MU,MU2,2015/11/26,37,13.89,3683,75105,0.13,055514-48-2,95.0,MU2-1126-37
2265,MU,MU2,2015/11/26,38,13.957,3701,3346320,5.81,037064-20-3,83.0,MU2-1126-38
2266,MU,MU2,2015/11/26,42,14.621,3878,40661,0.07,000100-52-7,83.0,MU2-1126-42
2267,MU,MU2,2015/11/26,43,14.763,3916,196664,0.34,000624-54-4,86.0,MU2-1126-43
2268,MU,MU2,2015/11/26,43,14.763,3916,196664,0.34,000105-68-0,90.0,MU2-1126-43
2269,MU,MU2,2015/11/26,45,15.483,4108,716832,1.25,000109-21-7,90.0,MU2-1126-45
2270,MU,MU2,2015/11/26,46,15.532,4121,1213984,2.11,000556-67-2,78.0,MU2-1126-46
2271,MU,MU2,2015/11/26,47,15.607,4141,3214619,5.58,000123-66-0,91.0,MU2-1126-47
2272,MU,MU2,2015/11/26,49,16.056,4261,3651366,6.34,000142-92-7,90.0,MU2-1126-49
2273,MU,MU2,2015/11/26,50,16.472,4372,211798,0.37,000138-86-3,97.0,MU2-1126-50
2274,MU,MU2,2015/11/26,53,16.941,4497,2132942,3.71,015706-73-7,90.0,MU2-1126-53
2275,MU,MU2,2015/11/26,54,17.293,4591,47937,0.08,013150-81-7,76.0,MU2-1126-54
2276,MU,MU2,2015/11/26,55,17.515,4650,184796,0.32,051115-64-1,86.0,MU2-1126-55
2277,MU,MU2,2015/11/26,55,17.515,4650,184796,0.32,000106-27-4,78.0,MU2-1126-55
2278,MU,MU2,2015/11/26,56,18.718,4971,986062,1.71,000626-77-7,91.0,MU2-1126-56
2279,MU,MU2,2015/11/26,57,18.868,5011,108164,0.19,000106-30-9,93.0,MU2-1126-57
2280,MU,MU2,2015/11/26,58,18.995,5045,432680,0.75,002445-78-5,90.0,MU2-1126-58
2281,MU,MU2,2015/11/26,59,19.104,5074,216579,0.38,002445-76-3,86.0,MU2-1126-59
2282,MU,MU2,2015/11/26,64,20.697,5499,326552,0.57,013450-73-2,95.0,MU2-1126-64
2283,MU,MU2,2015/11/26,66,21.915,5824,980704,1.7,000626-82-4,90.0,MU2-1126-66
2284,MU,MU2,2015/11/26,67,22.155,5888,320232,0.56,000106-32-1,95.0,MU2-1126-67
2285,MU,MU2,2015/11/26,69,23.407,6222,1277752,2.22,999145-36-1,91.0,MU2-1126-69
2286,MU,MU2,2015/11/26,69,23.407,6222,1277752,2.22,010032-15-2,83.0,MU2-1126-69
2287,MU,MU2,2015/11/26,70,23.936,6363,66002,0.11,999145-27-4,86.0,MU2-1126-70
2288,MU,MU2,2015/11/26,70,23.936,6363,66002,0.11,999145-27-3,86.0,MU2-1126-70
2289,MU,MU2,2015/11/26,70,23.936,6363,66002,0.11,002198-61-0,86.0,MU2-1126-70
2290,MU,MU2,2015/11/26,75,28.179,7495,74199,0.13,006378-65-0,86.0,MU2-1126-75
2291,MU,MU2,2015/11/26,78,31.872,8480,1622816,2.82,000502-61-4,95.0,MU2-1126-78
2292,MU,MU2,2015/11/26,85,36.914,9825,27334,0.05,000629-78-7,87.0,MU2-1126-85
2293,MU,MU2,2015/11/26,86,37.079,9869,17557,0.03,001730-37-6,94.0,MU2-1126-86
2294,MU,MU2,2015/11/26,86,37.079,9869,17557,0.03,000000-00-0,93.0,MU2-1126-86
2295,MU,MU2,2015/11/26,86,37.079,9869,17557,0.03,002523-37-7,93.0,MU2-1126-86
2296,MU,MU2,2015/11/26,87,37.146,9887,42111,0.07,001430-97-3,95.0,MU2-1126-87
2297,MU,MU2,2015/11/26,87,37.146,9887,42111,0.07,002523-39-9,95.0,MU2-1126-87
2298,MU,MU2,2015/11/26,87,37.146,9887,42111,0.07,001730-37-6,95.0,MU2-1126-87
2299,MU,MU2,2015/11/26,88,37.619,10013,24965,0.04,001430-97-3,95.0,MU2-1126-88
2300,MU,MU2,2015/11/26,88,37.619,10013,24965,0.04,001730-37-6,86.0,MU2-1126-88
2301,MU,MU2,2015/11/26,88,37.619,10013,24965,0.04,002523-39-9,86.0,MU2-1126-88
2302,MU,MU2,2015/11/26,89,39.245,10447,141063,0.25,000085-01-8,96.0,MU2-1126-89
2303,MU,MU2,2015/12/11,10,8.919,2357,3683706,9.59,000141-78-6,90.0,MU2-1211-10
2304,MU,MU2,2015/12/11,13,9.471,2504,171464,0.45,000071-43-2,94.0,MU2-1211-13
2305,MU,MU2,2015/12/11,14,9.542,2523,742459,1.93,000071-36-3,90.0,MU2-1211-14
2306,MU,MU2,2015/12/11,16,10.269,2717,262107,0.68,000105-37-3,90.0,MU2-1211-16
2307,MU,MU2,2015/12/11,19,10.708,2834,1194637,3.11,000123-51-3,90.0,MU2-1211-19
2308,MU,MU2,2015/12/11,20,10.775,2852,2230730,5.81,000137-32-6,90.0,MU2-1211-20
2309,MU,MU2,2015/12/11,20,10.775,2852,2230730,5.81,034713-94-5,91.0,MU2-1211-20
2310,MU,MU2,2015/12/11,22,11.375,3012,158607,0.41,000108-88-3,94.0,MU2-1211-22
2311,MU,MU2,2015/12/11,29,12.222,3238,286903,0.75,000105-54-4,95.0,MU2-1211-29
2312,MU,MU2,2015/12/11,31,12.717,3370,3670071,9.55,000541-05-9,91.0,MU2-1211-31
2313,MU,MU2,2015/12/11,32,13.448,3565,178707,0.47,010544-63-5,78.0,MU2-1211-32
2314,MU,MU2,2015/12/11,33,13.587,3602,1514220,3.94,007452-79-1,91.0,MU2-1211-33
2315,MU,MU2,2015/12/11,36,13.931,3694,63196,0.16,000100-41-4,80.0,MU2-1211-36
2316,MU,MU2,2015/12/11,36,13.931,3694,63196,0.16,000000-00-0,83.0,MU2-1211-36
2317,MU,MU2,2015/12/11,37,14.145,3751,1111794,2.89,000111-27-3,78.0,MU2-1211-37
2318,MU,MU2,2015/12/11,37,14.145,3751,1111794,2.89,002415-72-7,80.0,MU2-1211-37
2319,MU,MU2,2015/12/11,38,14.422,3825,94379,0.25,000123-92-2,83.0,MU2-1211-38
2320,MU,MU2,2015/12/11,39,14.49,3843,346039,0.9,000624-41-9,90.0,MU2-1211-39
2321,MU,MU2,2015/12/11,40,14.839,3936,1657150,4.31,000100-42-5,96.0,MU2-1211-40
2322,MU,MU2,2015/12/11,41,15.187,4029,102590,0.27,999067-89-0,83.0,MU2-1211-41
2323,MU,MU2,2015/12/11,47,17.219,4571,1124857,2.93,000100-52-7,96.0,MU2-1211-47
2324,MU,MU2,2015/12/11,50,18.516,4917,2036017,5.3,000556-67-2,91.0,MU2-1211-50
2325,MU,MU2,2015/12/11,51,18.591,4937,579747,1.51,000123-66-0,96.0,MU2-1211-51
2326,MU,MU2,2015/12/11,53,19.093,5071,283574,0.74,000142-92-7,86.0,MU2-1211-53
2327,MU,MU2,2015/12/11,54,19.498,5179,22273,0.06,000934-80-5,95.0,MU2-1211-54
2328,MU,MU2,2015/12/11,54,19.498,5179,22273,0.06,000527-84-4,94.0,MU2-1211-54
2329,MU,MU2,2015/12/11,55,19.648,5219,264565,0.69,000138-86-3,98.0,MU2-1211-55
2330,MU,MU2,2015/12/11,56,19.854,5274,60466,0.16,000100-51-6,96.0,MU2-1211-56
2331,MU,MU2,2015/12/11,61,21.387,5683,30022,0.08,000541-05-9,78.0,MU2-1211-61
2332,MU,MU2,2015/12/11,66,22.733,6042,511831,1.33,000060-12-8,87.0,MU2-1211-66
2333,MU,MU2,2015/12/11,70,25.245,6712,19208,0.05,000091-20-3,76.0,MU2-1211-70
2334,MU,MU2,2015/12/11,70,25.245,6712,19208,0.05,000275-51-4,76.0,MU2-1211-70
2335,MU,MU2,2015/12/11,72,25.68,6828,77730,0.2,000106-32-1,86.0,MU2-1211-72
2336,MU,MU2,2015/12/11,74,26.819,7132,32580,0.08,000556-67-2,80.0,MU2-1211-74
2337,MU,MU2,2015/12/11,79,30.092,8005,162845,0.42,000000-00-0,78.0,MU2-1211-79
2338,MU,MU2,2015/12/11,85,35.767,9519,104311,0.27,000502-61-4,90.0,MU2-1211-85
2339,MU,MU2,2015/12/11,93,41.233,10977,95444,0.25,001430-97-3,96.0,MU2-1211-93
2340,MU,MU2,2015/12/11,93,41.233,10977,95444,0.25,001730-37-6,96.0,MU2-1211-93
2341,MU,MU2,2015/12/11,94,41.39,11019,14305,0.04,001430-97-3,91.0,MU2-1211-94
2342,MU,MU2,2015/12/11,94,41.39,11019,14305,0.04,001730-37-6,94.0,MU2-1211-94
2343,MU,MU2,2015/12/11,94,41.39,11019,14305,0.04,000000-00-0,89.0,MU2-1211-94
2344,MU,MU2,2015/12/11,95,41.724,11108,48377,0.13,001430-97-3,96.0,MU2-1211-95
2345,MU,MU2,2015/12/11,95,41.724,11108,48377,0.13,000000-00-0,93.0,MU2-1211-95
2346,MU,MU2,2015/12/11,95,41.724,11108,48377,0.13,002523-37-7,90.0,MU2-1211-95
2347,MU,MU2,2015/12/11,97,43.369,11547,283826,0.74,000085-01-8,96.0,MU2-1211-97
2348,MU,MU2,2015/11/03,7,8.177,2159,261693,0.39,000123-72-8,87.0,MU2-1103-7
2349,MU,MU2,2015/11/03,8,8.282,2187,134090,0.2,000064-19-7,86.0,MU2-1103-8
2350,MU,MU2,2015/11/03,10,8.511,2248,854793,1.26,000109-99-9,90.0,MU2-1103-10
2351,MU,MU2,2015/11/03,12,8.874,2345,131912,0.19,000071-43-2,95.0,MU2-1103-12
2352,MU,MU2,2015/11/03,13,8.927,2359,913690,1.35,000071-36-3,86.0,MU2-1103-13
2353,MU,MU2,2015/11/03,17,9.778,2586,82531,0.12,000623-42-7,90.0,MU2-1103-17
2354,MU,MU2,2015/11/03,18,10.04,2656,977181,1.44,000137-32-6,91.0,MU2-1103-18
2355,MU,MU2,2015/11/03,18,10.04,2656,977181,1.44,034713-94-5,86.0,MU2-1103-18
2356,MU,MU2,2015/11/03,19,10.149,2685,39024,0.06,000110-87-2,86.0,MU2-1103-19
2357,MU,MU2,2015/11/03,21,10.602,2806,648069,0.96,000108-88-3,93.0,MU2-1103-21
2358,MU,MU2,2015/11/03,23,10.854,2873,62193,0.09,000868-57-5,90.0,MU2-1103-23
2359,MU,MU2,2015/11/03,24,11.108,2941,48995,0.07,000111-66-0,81.0,MU2-1103-24
2360,MU,MU2,2015/11/03,25,11.337,3002,301459,0.45,000066-25-1,90.0,MU2-1103-25
2361,MU,MU2,2015/11/03,27,11.472,3038,48711,0.07,013389-42-9,93.0,MU2-1103-27
2362,MU,MU2,2015/11/03,27,11.472,3038,48711,0.07,000111-67-1,94.0,MU2-1103-27
2363,MU,MU2,2015/11/03,28,11.607,3074,142172,0.21,000106-36-5,86.0,MU2-1103-28
2364,MU,MU2,2015/11/03,29,11.716,3103,7749948,11.45,000123-86-4,78.0,MU2-1103-29
2365,MU,MU2,2015/11/03,30,11.884,3148,7130062,10.54,000541-05-9,90.0,MU2-1103-30
2366,MU,MU2,2015/11/03,32,12.99,3443,116777,0.17,000100-41-4,93.0,MU2-1103-32
