,Class,Sample,Date,Peak,RT,scan_number,Intensity,Area%,CAS_ID,Quality,Peak_ID
21808,CD,CD7,2015/11/09,80,30.845,8206,1097509,1.55,006378-65-0,91.0,CD7-1109-80
21809,CD,CD7,2015/11/09,81,32.84,8738,55729,0.08,999218-76-9,53.0,CD7-1109-81
21810,CD,CD7,2015/11/09,81,32.84,8738,55729,0.08,999218-76-7,53.0,CD7-1109-81
21811,CD,CD7,2015/11/09,81,32.84,8738,55729,0.08,002035-99-6,47.0,CD7-1109-81
21812,CD,CD7,2015/11/09,82,33.436,8897,47834,0.07,017627-44-0,41.0,CD7-1109-82
21813,CD,CD7,2015/11/09,82,33.436,8897,47834,0.07,999191-29-4,86.0,CD7-1109-82
21814,CD,CD7,2015/11/09,83,33.93,9029,145469,0.2,000644-30-4,98.0,CD7-1109-83
21815,CD,CD7,2015/11/09,84,34.257,9116,189196,0.27,026560-14-5,96.0,CD7-1109-84
21816,CD,CD7,2015/11/09,84,34.257,9116,189196,0.27,017699-05-7,98.0,CD7-1109-84
21817,CD,CD7,2015/11/09,85,34.463,9171,73522,0.1,000141-63-9,58.0,CD7-1109-85
21818,CD,CD7,2015/11/09,85,34.463,9171,73522,0.1,999524-15-6,53.0,CD7-1109-85
21819,CD,CD7,2015/11/09,86,34.673,9227,4279889,6.03,000502-61-4,97.0,CD7-1109-86
21820,CD,CD7,2015/11/09,87,35.19,9365,121332,0.17,001461-03-6,70.0,CD7-1109-87
21821,CD,CD7,2015/11/09,87,35.19,9365,121332,0.17,000502-61-4,81.0,CD7-1109-87
21822,CD,CD7,2015/11/09,87,35.19,9365,121332,0.17,999191-97-1,78.0,CD7-1109-87
21823,CD,CD7,2015/11/09,88,36.011,9584,46963,0.07,019095-24-0,9.0,CD7-1109-88
21824,CD,CD7,2015/11/09,88,36.011,9584,46963,0.07,999522-13-0,10.0,CD7-1109-88
21825,CD,CD7,2015/11/09,88,36.011,9584,46963,0.07,000000-00-0,10.0,CD7-1109-88
21826,CD,CD7,2015/11/09,89,36.498,9714,44144,0.06,108451-43-0,35.0,CD7-1109-89
21827,CD,CD7,2015/11/09,89,36.498,9714,44144,0.06,999191-09-5,25.0,CD7-1109-89
21828,CD,CD7,2015/11/09,89,36.498,9714,44144,0.06,119215-65-5,27.0,CD7-1109-89
21829,CD,CD7,2015/11/09,90,36.686,9764,84858,0.12,999176-60-3,42.0,CD7-1109-90
21830,CD,CD7,2015/11/09,90,36.686,9764,84858,0.12,999109-84-2,49.0,CD7-1109-90
21831,CD,CD7,2015/11/09,90,36.686,9764,84858,0.12,999109-81-8,38.0,CD7-1109-90
21832,CD,CD7,2015/11/09,91,36.809,9797,49146,0.07,000086-73-7,87.0,CD7-1109-91
21833,CD,CD7,2015/11/09,92,37.308,9930,411846,0.58,074381-40-1,53.0,CD7-1109-92
21834,CD,CD7,2015/11/09,92,37.308,9930,411846,0.58,006846-50-0,47.0,CD7-1109-92
21835,CD,CD7,2015/11/09,93,37.956,10103,210799,0.3,999099-22-3,47.0,CD7-1109-93
21836,CD,CD7,2015/11/09,93,37.956,10103,210799,0.3,055108-98-0,38.0,CD7-1109-93
21837,CD,CD7,2015/11/09,93,37.956,10103,210799,0.3,013754-86-4,49.0,CD7-1109-93
21838,CD,CD7,2015/11/09,94,38.193,10166,44928,0.06,000104-14-3,9.0,CD7-1109-94
21839,CD,CD7,2015/11/09,94,38.193,10166,44928,0.06,073416-67-8,9.0,CD7-1109-94
21840,CD,CD7,2015/11/09,94,38.193,10166,44928,0.06,000000-00-0,9.0,CD7-1109-94
21841,CD,CD7,2015/11/09,95,40.014,10652,71690,0.1,001430-97-3,96.0,CD7-1109-95
21842,CD,CD7,2015/11/09,95,40.014,10652,71690,0.1,001730-37-6,96.0,CD7-1109-95
21843,CD,CD7,2015/11/09,96,40.063,10665,156567,0.22,001430-97-3,97.0,CD7-1109-96
21844,CD,CD7,2015/11/09,96,40.063,10665,156567,0.22,001730-37-6,97.0,CD7-1109-96
21845,CD,CD7,2015/11/09,96,40.063,10665,156567,0.22,002523-39-9,96.0,CD7-1109-96
21846,CD,CD7,2015/11/09,97,40.236,10711,50063,0.07,001430-97-3,95.0,CD7-1109-97
21847,CD,CD7,2015/11/09,97,40.236,10711,50063,0.07,001730-37-6,94.0,CD7-1109-97
21848,CD,CD7,2015/11/09,98,40.55,10795,81137,0.11,001430-97-3,94.0,CD7-1109-98
21849,CD,CD7,2015/11/09,98,40.55,10795,81137,0.11,000000-00-0,90.0,CD7-1109-98
21850,CD,CD7,2015/11/09,98,40.55,10795,81137,0.11,002523-37-7,90.0,CD7-1109-98
21851,CD,CD7,2015/11/09,99,42.204,11236,366454,0.52,000085-01-8,96.0,CD7-1109-99
21852,CD,CD7,2015/11/09,100,42.447,11301,54495,0.08,000120-12-7,94.0,CD7-1109-100
21853,CD,CD7,2015/11/09,100,42.447,11301,54495,0.08,000085-01-8,93.0,CD7-1109-100
21854,CD,CD7,2015/11/06,1,1.827,465,56929,0.11,000124-38-9,4.0,CD7-1106-1
21855,CD,CD7,2015/11/06,2,1.932,493,114141,0.21,000124-38-9,4.0,CD7-1106-2
21856,CD,CD7,2015/11/06,3,7.412,1955,31886,0.06,001569-50-2,36.0,CD7-1106-3
21857,CD,CD7,2015/11/06,3,7.412,1955,31886,0.06,999002-53-3,38.0,CD7-1106-3
21858,CD,CD7,2015/11/06,3,7.412,1955,31886,0.06,002875-95-8,9.0,CD7-1106-3
21859,CD,CD7,2015/11/06,4,7.934,2094,122116,0.23,054140-30-6,9.0,CD7-1106-4
21860,CD,CD7,2015/11/06,4,7.934,2094,122116,0.23,999007-66-4,9.0,CD7-1106-4
21861,CD,CD7,2015/11/06,4,7.934,2094,122116,0.23,007143-01-3,9.0,CD7-1106-4
21862,CD,CD7,2015/11/06,5,8.012,2115,22096,0.04,001191-99-7,72.0,CD7-1106-5
21863,CD,CD7,2015/11/06,6,8.035,2121,39784,0.07,001066-40-6,59.0,CD7-1106-6
21864,CD,CD7,2015/11/06,6,8.035,2121,39784,0.07,018173-64-3,59.0,CD7-1106-6
21865,CD,CD7,2015/11/06,7,8.166,2156,121277,0.23,000110-54-3,64.0,CD7-1106-7
21866,CD,CD7,2015/11/06,8,8.241,2176,42642,0.08,000540-73-8,58.0,CD7-1106-8
21867,CD,CD7,2015/11/06,8,8.241,2176,42642,0.08,000306-37-6,58.0,CD7-1106-8
21868,CD,CD7,2015/11/06,8,8.241,2176,42642,0.08,000064-19-7,58.0,CD7-1106-8
21869,CD,CD7,2015/11/06,9,8.376,2212,27284,0.05,000141-78-6,58.0,CD7-1106-9
21870,CD,CD7,2015/11/06,10,8.492,2243,421545,0.79,000109-99-9,90.0,CD7-1106-10
21871,CD,CD7,2015/11/06,11,8.848,2338,45489,0.09,000071-43-2,91.0,CD7-1106-11
21872,CD,CD7,2015/11/06,12,8.897,2351,264293,0.49,000071-36-3,80.0,CD7-1106-12
21873,CD,CD7,2015/11/06,13,9.56,2528,24348,0.05,000105-37-3,64.0,CD7-1106-13
21874,CD,CD7,2015/11/06,14,9.598,2538,255903,0.48,000109-60-4,83.0,CD7-1106-14
21875,CD,CD7,2015/11/06,15,10.003,2646,622458,1.16,000137-32-6,83.0,CD7-1106-15
21876,CD,CD7,2015/11/06,15,10.003,2646,622458,1.16,034713-94-5,86.0,CD7-1106-15
21877,CD,CD7,2015/11/06,16,10.284,2721,24987,0.05,024587-27-7,95.0,CD7-1106-16
21878,CD,CD7,2015/11/06,17,10.558,2794,316748,0.59,000544-25-2,91.0,CD7-1106-17
21879,CD,CD7,2015/11/06,17,10.558,2794,316748,0.59,000108-88-3,94.0,CD7-1106-17
21880,CD,CD7,2015/11/06,18,10.73,2840,46197,0.09,000123-86-4,53.0,CD7-1106-18
21881,CD,CD7,2015/11/06,18,10.73,2840,46197,0.09,000110-19-0,53.0,CD7-1106-18
21882,CD,CD7,2015/11/06,19,10.805,2860,37798,0.07,000868-57-5,86.0,CD7-1106-19
21883,CD,CD7,2015/11/06,19,10.805,2860,37798,0.07,053955-81-0,72.0,CD7-1106-19
21884,CD,CD7,2015/11/06,20,11.082,2934,65188,0.12,000096-29-7,76.0,CD7-1106-20
21885,CD,CD7,2015/11/06,21,11.281,2987,124732,0.23,000066-25-1,86.0,CD7-1106-21
21886,CD,CD7,2015/11/06,22,11.33,3000,92889,0.17,000105-54-4,96.0,CD7-1106-22
21887,CD,CD7,2015/11/06,23,11.54,3056,327762,0.61,000106-36-5,83.0,CD7-1106-23
21888,CD,CD7,2015/11/06,24,11.652,3086,1715156,3.21,000123-86-4,78.0,CD7-1106-24
21889,CD,CD7,2015/11/06,25,11.825,3132,4906742,9.18,000541-05-9,90.0,CD7-1106-25
21890,CD,CD7,2015/11/06,26,12.619,3344,124031,0.23,007452-79-1,91.0,CD7-1106-26
21891,CD,CD7,2015/11/06,27,12.766,3383,25052,0.05,005956-09-2,1.0,CD7-1106-27
21892,CD,CD7,2015/11/06,27,12.766,3383,25052,0.05,000000-00-0,9.0,CD7-1106-27
21893,CD,CD7,2015/11/06,27,12.766,3383,25052,0.05,999476-64-4,1.0,CD7-1106-27
21894,CD,CD7,2015/11/06,28,12.919,3424,37376,0.07,000100-41-4,76.0,CD7-1106-28
21895,CD,CD7,2015/11/06,29,13.14,3483,805943,1.51,000108-38-3,59.0,CD7-1106-29
21896,CD,CD7,2015/11/06,29,13.14,3483,805943,1.51,000000-00-0,60.0,CD7-1106-29
21897,CD,CD7,2015/11/06,29,13.14,3483,805943,1.51,000106-42-3,59.0,CD7-1106-29
21898,CD,CD7,2015/11/06,30,13.467,3570,6627793,12.4,000624-41-9,83.0,CD7-1106-30
21899,CD,CD7,2015/11/06,31,13.804,3660,43592,0.08,000100-42-5,91.0,CD7-1106-31
21900,CD,CD7,2015/11/06,32,14.044,3724,376520,0.7,000105-66-8,90.0,CD7-1106-32
21901,CD,CD7,2015/11/06,33,14.168,3757,160388,0.3,004389-50-8,59.0,CD7-1106-33
21902,CD,CD7,2015/11/06,33,14.168,3757,160388,0.3,999067-89-0,83.0,CD7-1106-33
21903,CD,CD7,2015/11/06,33,14.168,3757,160388,0.3,002305-36-4,59.0,CD7-1106-33
21904,CD,CD7,2015/11/06,34,14.299,3792,41188,0.08,000111-76-2,64.0,CD7-1106-34
21905,CD,CD7,2015/11/06,35,14.37,3811,822056,1.54,000590-01-2,90.0,CD7-1106-35
21906,CD,CD7,2015/11/06,36,14.554,3860,500733,0.94,000628-63-7,78.0,CD7-1106-36
21907,CD,CD7,2015/11/06,36,14.554,3860,500733,0.94,000123-92-2,86.0,CD7-1106-36
21908,CD,CD7,2015/11/06,37,14.85,3939,33729,0.06,001191-16-8,42.0,CD7-1106-37
21909,CD,CD7,2015/11/06,37,14.85,3939,33729,0.06,042125-10-0,46.0,CD7-1106-37
21910,CD,CD7,2015/11/06,38,14.902,3953,26440,0.05,000106-70-7,53.0,CD7-1106-38
21911,CD,CD7,2015/11/06,39,15.611,4142,876270,1.64,037064-20-3,83.0,CD7-1106-39
21912,CD,CD7,2015/11/06,40,15.959,4235,138347,0.26,002103-88-0,49.0,CD7-1106-40
21913,CD,CD7,2015/11/06,40,15.959,4235,138347,0.26,999161-64-0,49.0,CD7-1106-40
21914,CD,CD7,2015/11/06,40,15.959,4235,138347,0.26,000613-13-8,47.0,CD7-1106-40
21915,CD,CD7,2015/11/06,41,16.083,4268,122098,0.23,000100-52-7,90.0,CD7-1106-41
21916,CD,CD7,2015/11/06,42,16.495,4378,327729,0.61,000105-68-0,86.0,CD7-1106-42
21917,CD,CD7,2015/11/06,42,16.495,4378,327729,0.61,054004-43-2,78.0,CD7-1106-42
21918,CD,CD7,2015/11/06,43,16.818,4464,24498,0.05,035373-06-9,72.0,CD7-1106-43
21919,CD,CD7,2015/11/06,43,16.818,4464,24498,0.05,000141-62-8,50.0,CD7-1106-43
21920,CD,CD7,2015/11/06,44,17.028,4520,81799,0.15,000110-93-0,89.0,CD7-1106-44
21921,CD,CD7,2015/11/06,45,17.335,4602,725077,1.36,000109-21-7,86.0,CD7-1106-45
21922,CD,CD7,2015/11/06,46,17.463,4636,2350354,4.4,000556-67-2,90.0,CD7-1106-46
21923,CD,CD7,2015/11/06,47,17.579,4667,35802,0.07,000591-68-4,35.0,CD7-1106-47
21924,CD,CD7,2015/11/06,47,17.579,4667,35802,0.07,002445-67-2,27.0,CD7-1106-47
21925,CD,CD7,2015/11/06,48,17.665,4690,22986,0.04,000111-90-0,50.0,CD7-1106-48
21926,CD,CD7,2015/11/06,49,17.74,4710,96505,0.18,000624-54-4,43.0,CD7-1106-49
21927,CD,CD7,2015/11/06,49,17.74,4710,96505,0.18,000105-68-0,43.0,CD7-1106-49
21928,CD,CD7,2015/11/06,50,17.957,4768,1757467,3.29,000142-92-7,90.0,CD7-1106-50
21929,CD,CD7,2015/11/06,51,18.493,4911,105613,0.2,000104-76-7,52.0,CD7-1106-51
21930,CD,CD7,2015/11/06,52,18.677,4960,40281,0.08,000100-51-6,96.0,CD7-1106-52
21931,CD,CD7,2015/11/06,53,18.985,5042,1889306,3.54,015706-73-7,90.0,CD7-1106-53
21932,CD,CD7,2015/11/06,54,19.521,5185,45448,0.09,999397-36-0,59.0,CD7-1106-54
21933,CD,CD7,2015/11/06,54,19.521,5185,45448,0.09,999420-42-2,53.0,CD7-1106-54
21934,CD,CD7,2015/11/06,54,19.521,5185,45448,0.09,000112-95-8,62.0,CD7-1106-54
21935,CD,CD7,2015/11/06,55,19.584,5202,204431,0.38,000540-18-1,83.0,CD7-1106-55
21936,CD,CD7,2015/11/06,55,19.584,5202,204431,0.38,051115-64-1,90.0,CD7-1106-55
21937,CD,CD7,2015/11/06,56,20.3,5393,27987,0.05,000141-62-8,78.0,CD7-1106-56
21938,CD,CD7,2015/11/06,57,20.896,5552,858199,1.61,000626-77-7,86.0,CD7-1106-57
21939,CD,CD7,2015/11/06,58,21.226,5640,801129,1.5,002445-78-5,83.0,CD7-1106-58
21940,CD,CD7,2015/11/06,59,21.282,5655,481479,0.9,002445-76-3,83.0,CD7-1106-59
21941,CD,CD7,2015/11/06,60,21.515,5717,38773,0.07,999407-68-5,43.0,CD7-1106-60
21942,CD,CD7,2015/11/06,60,21.515,5717,38773,0.07,003400-82-6,43.0,CD7-1106-60
21943,CD,CD7,2015/11/06,60,21.515,5717,38773,0.07,329693-03-0,43.0,CD7-1106-60
21944,CD,CD7,2015/11/06,61,21.646,5752,101132,0.19,999368-32-6,59.0,CD7-1106-61
21945,CD,CD7,2015/11/06,61,21.646,5752,101132,0.19,999553-37-6,45.0,CD7-1106-61
21946,CD,CD7,2015/11/06,61,21.646,5752,101132,0.19,106833-31-2,49.0,CD7-1106-61
21947,CD,CD7,2015/11/06,62,22.317,5931,30020,0.06,007785-66-2,58.0,CD7-1106-62
21948,CD,CD7,2015/11/06,62,22.317,5931,30020,0.06,061692-84-0,47.0,CD7-1106-62
21949,CD,CD7,2015/11/06,63,22.471,5972,631592,1.18,068039-26-9,83.0,CD7-1106-63
21950,CD,CD7,2015/11/06,64,22.692,6031,22765,0.04,020273-24-9,25.0,CD7-1106-64
21951,CD,CD7,2015/11/06,64,22.692,6031,22765,0.04,037064-20-3,14.0,CD7-1106-64
21952,CD,CD7,2015/11/06,65,22.827,6067,54851,0.1,002639-63-6,59.0,CD7-1106-65
21953,CD,CD7,2015/11/06,65,22.827,6067,54851,0.1,002349-07-7,64.0,CD7-1106-65
21954,CD,CD7,2015/11/06,66,23.104,6141,639301,1.2,037148-64-4,72.0,CD7-1106-66
21955,CD,CD7,2015/11/06,66,23.104,6141,639301,1.2,003789-85-3,72.0,CD7-1106-66
21956,CD,CD7,2015/11/06,67,23.685,6296,25673,0.05,015677-71-1,12.0,CD7-1106-67
21957,CD,CD7,2015/11/06,67,23.685,6296,25673,0.05,130981-48-5,9.0,CD7-1106-67
21958,CD,CD7,2015/11/06,68,24.034,6389,34559,0.06,000091-20-3,58.0,CD7-1106-68
21959,CD,CD7,2015/11/06,69,24.326,6467,3165173,5.92,000626-82-4,90.0,CD7-1106-69
21960,CD,CD7,2015/11/06,70,24.604,6541,47249,0.09,000112-40-3,92.0,CD7-1106-70
21961,CD,CD7,2015/11/06,71,25.77,6852,22554,0.04,999077-31-4,4.0,CD7-1106-71
21962,CD,CD7,2015/11/06,71,25.77,6852,22554,0.04,999406-12-3,4.0,CD7-1106-71
21963,CD,CD7,2015/11/06,71,25.77,6852,22554,0.04,000126-93-2,4.0,CD7-1106-71
21964,CD,CD7,2015/11/06,72,25.942,6898,10988646,20.56,010032-15-2,83.0,CD7-1106-72
21965,CD,CD7,2015/11/06,73,26.459,7036,514561,0.96,002601-13-0,83.0,CD7-1106-73
21966,CD,CD7,2015/11/06,74,26.557,7062,24284,0.05,053044-27-2,37.0,CD7-1106-74
21967,CD,CD7,2015/11/06,74,26.557,7062,24284,0.05,000000-00-0,38.0,CD7-1106-74
21968,CD,CD7,2015/11/06,74,26.557,7062,24284,0.05,999613-68-3,37.0,CD7-1106-74
21969,CD,CD7,2015/11/06,75,27.374,7280,35603,0.07,000112-95-8,80.0,CD7-1106-75
21970,CD,CD7,2015/11/06,76,27.67,7359,369109,0.69,000540-07-8,83.0,CD7-1106-76
21971,CD,CD7,2015/11/06,77,27.801,7394,43904,0.08,020605-01-0,9.0,CD7-1106-77
21972,CD,CD7,2015/11/06,77,27.801,7394,43904,0.08,000087-79-6,10.0,CD7-1106-77
21973,CD,CD7,2015/11/06,78,28.03,7455,24350,0.05,000629-50-5,93.0,CD7-1106-78
21974,CD,CD7,2015/11/06,79,28.544,7592,67573,0.13,000556-67-2,64.0,CD7-1106-79
21975,CD,CD7,2015/11/06,80,29.046,7726,276610,0.52,088996-27-4,58.0,CD7-1106-80
21976,CD,CD7,2015/11/06,80,29.046,7726,276610,0.52,999556-92-5,72.0,CD7-1106-80
21977,CD,CD7,2015/11/06,80,29.046,7726,276610,0.52,053044-27-2,56.0,CD7-1106-80
21978,CD,CD7,2015/11/06,81,29.222,7773,36014,0.07,002313-68-0,50.0,CD7-1106-81
21979,CD,CD7,2015/11/06,81,29.222,7773,36014,0.07,000123-90-0,38.0,CD7-1106-81
21980,CD,CD7,2015/11/06,81,29.222,7773,36014,0.07,015706-73-7,38.0,CD7-1106-81
21981,CD,CD7,2015/11/06,82,30.886,8217,979516,1.83,006378-65-0,91.0,CD7-1106-82
21982,CD,CD7,2015/11/06,83,31.299,8327,28857,0.05,000629-59-4,93.0,CD7-1106-83
21983,CD,CD7,2015/11/06,84,32.873,8747,54400,0.1,999218-76-9,47.0,CD7-1106-84
21984,CD,CD7,2015/11/06,84,32.873,8747,54400,0.1,999218-76-7,47.0,CD7-1106-84
21985,CD,CD7,2015/11/06,84,32.873,8747,54400,0.1,999218-77-0,47.0,CD7-1106-84
21986,CD,CD7,2015/11/06,85,33.968,9039,114149,0.21,000644-30-4,99.0,CD7-1106-85
21987,CD,CD7,2015/11/06,86,34.298,9127,141858,0.27,026560-14-5,95.0,CD7-1106-86
21988,CD,CD7,2015/11/06,86,34.298,9127,141858,0.27,017699-05-7,95.0,CD7-1106-86
21989,CD,CD7,2015/11/06,87,34.493,9179,41844,0.08,000141-63-9,53.0,CD7-1106-87
21990,CD,CD7,2015/11/06,87,34.493,9179,41844,0.08,000000-00-0,53.0,CD7-1106-87
21991,CD,CD7,2015/11/06,88,34.706,9236,2992254,5.6,000502-61-4,97.0,CD7-1106-88
21992,CD,CD7,2015/11/06,89,35.224,9374,95252,0.18,030021-74-0,90.0,CD7-1106-89
21993,CD,CD7,2015/11/06,89,35.224,9374,95252,0.18,003853-83-6,81.0,CD7-1106-89
21994,CD,CD7,2015/11/06,89,35.224,9374,95252,0.18,999192-23-6,86.0,CD7-1106-89
21995,CD,CD7,2015/11/06,90,36.536,9724,30485,0.06,019388-87-5,10.0,CD7-1106-90
21996,CD,CD7,2015/11/06,90,36.536,9724,30485,0.06,100187-84-6,10.0,CD7-1106-90
21997,CD,CD7,2015/11/06,90,36.536,9724,30485,0.06,999045-21-0,10.0,CD7-1106-90
21998,CD,CD7,2015/11/06,91,36.731,9776,48924,0.09,002245-38-7,35.0,CD7-1106-91
21999,CD,CD7,2015/11/06,91,36.731,9776,48924,0.09,999176-60-9,41.0,CD7-1106-91
22000,CD,CD7,2015/11/06,91,36.731,9776,48924,0.09,999109-81-3,38.0,CD7-1106-91
22001,CD,CD7,2015/11/06,92,36.847,9807,123894,0.23,000086-73-7,93.0,CD7-1106-92
22002,CD,CD7,2015/11/06,93,37.345,9940,318914,0.6,021698-32-8,43.0,CD7-1106-93
22003,CD,CD7,2015/11/06,93,37.345,9940,318914,0.6,006846-50-0,50.0,CD7-1106-93
22004,CD,CD7,2015/11/06,94,38.001,10115,165701,0.31,000768-90-1,38.0,CD7-1106-94
22005,CD,CD7,2015/11/06,94,38.001,10115,165701,0.31,000770-71-8,30.0,CD7-1106-94
22006,CD,CD7,2015/11/06,94,38.001,10115,165701,0.31,006221-74-5,30.0,CD7-1106-94
22007,CD,CD7,2015/11/06,95,38.238,10178,29411,0.06,999285-67-0,9.0,CD7-1106-95
22008,CD,CD7,2015/11/06,95,38.238,10178,29411,0.06,083568-50-7,9.0,CD7-1106-95
22009,CD,CD7,2015/11/06,95,38.238,10178,29411,0.06,005956-09-2,9.0,CD7-1106-95
22010,CD,CD7,2015/11/06,96,40.048,10661,36523,0.07,001430-97-3,96.0,CD7-1106-96
22011,CD,CD7,2015/11/06,96,40.048,10661,36523,0.07,001730-37-6,96.0,CD7-1106-96
22012,CD,CD7,2015/11/06,97,40.112,10678,114090,0.21,001430-97-3,97.0,CD7-1106-97
22013,CD,CD7,2015/11/06,97,40.112,10678,114090,0.21,002523-39-9,95.0,CD7-1106-97
22014,CD,CD7,2015/11/06,97,40.112,10678,114090,0.21,000000-00-0,94.0,CD7-1106-97
22015,CD,CD7,2015/11/06,98,40.277,10722,47099,0.09,001730-37-6,93.0,CD7-1106-98
22016,CD,CD7,2015/11/06,98,40.277,10722,47099,0.09,002523-37-7,93.0,CD7-1106-98
22017,CD,CD7,2015/11/06,99,40.588,10805,65346,0.12,001430-97-3,96.0,CD7-1106-99
22018,CD,CD7,2015/11/06,99,40.588,10805,65346,0.12,001556-99-6,93.0,CD7-1106-99
22019,CD,CD7,2015/11/06,99,40.588,10805,65346,0.12,001730-37-6,94.0,CD7-1106-99
22020,CD,CD7,2015/11/06,100,42.245,11247,312901,0.59,000085-01-8,96.0,CD7-1106-100
22021,CD,CD7,2015/11/23,1,2.153,552,90348,0.46,000124-38-9,4.0,CD7-1123-1
22022,CD,CD7,2015/11/23,2,2.254,579,218060,1.11,000124-38-9,4.0,CD7-1123-2
22023,CD,CD7,2015/11/23,3,7.719,2037,115667,0.59,000144-62-7,39.0,CD7-1123-3
22024,CD,CD7,2015/11/23,3,7.719,2037,115667,0.59,999183-87-7,33.0,CD7-1123-3
22025,CD,CD7,2015/11/23,4,8.091,2136,197087,1.0,001708-29-8,76.0,CD7-1123-4
22026,CD,CD7,2015/11/23,4,8.091,2136,197087,1.0,004170-30-3,70.0,CD7-1123-4
22027,CD,CD7,2015/11/23,5,8.158,2154,50642,0.26,000110-54-3,42.0,CD7-1123-5
22028,CD,CD7,2015/11/23,5,8.158,2154,50642,0.26,018952-41-5,43.0,CD7-1123-5
22029,CD,CD7,2015/11/23,6,8.196,2164,66978,0.34,000123-72-8,38.0,CD7-1123-6
22030,CD,CD7,2015/11/23,6,8.196,2164,66978,0.34,000471-29-4,40.0,CD7-1123-6
22031,CD,CD7,2015/11/23,7,8.372,2211,201832,1.03,000141-78-6,58.0,CD7-1123-7
22032,CD,CD7,2015/11/23,8,8.435,2228,916252,4.66,000109-99-9,90.0,CD7-1123-8
22033,CD,CD7,2015/11/23,9,8.69,2296,80265,0.41,000071-43-2,91.0,CD7-1123-9
22034,CD,CD7,2015/11/23,10,8.788,2322,40175,0.2,001115-11-3,81.0,CD7-1123-10
22035,CD,CD7,2015/11/23,10,8.788,2322,40175,0.2,000497-03-0,81.0,CD7-1123-10
22036,CD,CD7,2015/11/23,10,8.788,2322,40175,0.2,000922-63-4,90.0,CD7-1123-10
22037,CD,CD7,2015/11/23,11,8.822,2331,111308,0.57,000071-36-3,72.0,CD7-1123-11
22038,CD,CD7,2015/11/23,12,8.979,2373,17929,0.09,999482-98-0,38.0,CD7-1123-12
22039,CD,CD7,2015/11/23,12,8.979,2373,17929,0.09,039884-53-2,25.0,CD7-1123-12
22040,CD,CD7,2015/11/23,12,8.979,2373,17929,0.09,000000-00-0,27.0,CD7-1123-12
22041,CD,CD7,2015/11/23,13,9.073,2398,15171,0.08,000110-62-3,49.0,CD7-1123-13
22042,CD,CD7,2015/11/23,13,9.073,2398,15171,0.08,000590-86-3,49.0,CD7-1123-13
22043,CD,CD7,2015/11/23,14,9.23,2440,130890,0.67,000105-37-3,90.0,CD7-1123-14
22044,CD,CD7,2015/11/23,15,9.268,2450,187025,0.95,000109-60-4,59.0,CD7-1123-15
22045,CD,CD7,2015/11/23,16,9.38,2480,41418,0.21,001487-49-6,53.0,CD7-1123-16
22046,CD,CD7,2015/11/23,16,9.38,2480,41418,0.21,000623-42-7,43.0,CD7-1123-16
22047,CD,CD7,2015/11/23,17,9.414,2489,89765,0.46,001066-42-8,56.0,CD7-1123-17
22048,CD,CD7,2015/11/23,17,9.414,2489,89765,0.46,000109-94-4,9.0,CD7-1123-17
22049,CD,CD7,2015/11/23,18,9.583,2534,391263,1.99,000137-32-6,83.0,CD7-1123-18
22050,CD,CD7,2015/11/23,18,9.583,2534,391263,1.99,034713-94-5,80.0,CD7-1123-18
22051,CD,CD7,2015/11/23,19,9.946,2631,147077,0.75,000108-88-3,95.0,CD7-1123-19
22052,CD,CD7,2015/11/23,20,10.107,2674,40680,0.21,000111-66-0,37.0,CD7-1123-20
22053,CD,CD7,2015/11/23,20,10.107,2674,40680,0.21,000373-14-8,43.0,CD7-1123-20
22054,CD,CD7,2015/11/23,21,10.145,2684,150444,0.77,000868-57-5,90.0,CD7-1123-21
22055,CD,CD7,2015/11/23,22,10.377,2746,16027,0.08,056009-37-1,28.0,CD7-1123-22
22056,CD,CD7,2015/11/23,22,10.377,2746,16027,0.08,002783-17-7,37.0,CD7-1123-22
22057,CD,CD7,2015/11/23,23,10.505,2780,115272,0.59,000066-25-1,70.0,CD7-1123-23
22058,CD,CD7,2015/11/23,24,10.546,2791,327284,1.67,000105-54-4,94.0,CD7-1123-24
22059,CD,CD7,2015/11/23,25,10.722,2838,109378,0.56,000106-36-5,64.0,CD7-1123-25
22060,CD,CD7,2015/11/23,26,10.831,2867,3811981,19.4,000541-05-9,91.0,CD7-1123-26
22061,CD,CD7,2015/11/23,27,11.521,3051,1091274,5.55,007452-79-1,91.0,CD7-1123-27
22062,CD,CD7,2015/11/23,28,11.682,3094,20239,0.1,000111-65-9,43.0,CD7-1123-28
22063,CD,CD7,2015/11/23,28,11.682,3094,20239,0.1,000111-84-2,46.0,CD7-1123-28
22064,CD,CD7,2015/11/23,29,11.787,3122,16999,0.09,000100-41-4,53.0,CD7-1123-29
22065,CD,CD7,2015/11/23,29,11.787,3122,16999,0.09,000000-00-0,53.0,CD7-1123-29
22066,CD,CD7,2015/11/23,30,11.963,3169,61524,0.31,000106-42-3,94.0,CD7-1123-30
22067,CD,CD7,2015/11/23,30,11.963,3169,61524,0.31,000095-47-6,95.0,CD7-1123-30
22068,CD,CD7,2015/11/23,31,12.079,3200,120541,0.61,000111-27-3,72.0,CD7-1123-31
22069,CD,CD7,2015/11/23,31,12.079,3200,120541,0.61,000096-37-7,72.0,CD7-1123-31
22070,CD,CD7,2015/11/23,32,12.207,3234,2247135,11.43,000624-41-9,90.0,CD7-1123-32
